,mst_id,det_id,date,dtv,values,weekday,day_type,yeartime
28339,4014,4014015,2019-05-04,19874,"[0.022189795712991848, 0.014491295159504881, 0.010164033410486063, 0.009258327463017007, 0.00966086343966992, 0.016353024051524605, 0.02787561638321425, 0.031951293146824995, 0.0390459897353326, 0.05132333702324645, 0.056455670725571096, 0.06274529536077286, 0.06460702425279259, 0.06621716815940425, 0.0671228741068733, 0.06224212538995673, 0.058971520579651805, 0.0617892724162222, 0.06138673643956929, 0.05731105967595854, 0.04483244439971822, 0.03909630673241421, 0.03557411693670122, 0.02933480929858106]",5,1.0,1.0
28340,4014,4014015,2019-05-03,21406,"[0.014949079697281136, 0.008969447818368682, 0.008362141455666636, 0.007334392226478558, 0.011024946276744838, 0.02606745772213398, 0.04877137251237971, 0.06026347752966458, 0.059002148930206486, 0.052835653555078015, 0.05040642810426983, 0.051761188451835936, 0.058207979071288427, 0.05853499018966645, 0.059375875922638516, 0.05554517425021022, 0.05563860599831823, 0.05867513781182846, 0.05830141081939643, 0.054517425021022144, 0.046669158179949544, 0.03508362141455667, 0.032187237223208445, 0.027515649817808092]",4,5.0,4.0
28341,4014,4014015,2019-05-02,20860,"[0.01236816874400767, 0.008772770853307766, 0.008149568552253116, 0.0069031639501438155, 0.01040268456375839, 0.02766059443911793, 0.056615532118887826, 0.06227229146692234, 0.061505273250239696, 0.052684563758389265, 0.05594439117929051, 0.05378715244487057, 0.05225311601150527, 0.05527325023969319, 0.05862895493767977, 0.0587248322147651, 0.05412272291466922, 0.05407478427612656, 0.058868648130393095, 0.05508149568552253, 0.04511025886864813, 0.03672099712368169, 0.03077660594439118, 0.023298178331735378]",3,1.0,4.0
28342,4014,4014015,2019-05-01,18663,"[0.0256657557734555, 0.017306971012163105, 0.013716980121095216, 0.011466538069978032, 0.009912661415635213, 0.0159674221722124, 0.020575470181642824, 0.02512993623747522, 0.03654289235385522, 0.0555109039275572, 0.06204790226651664, 0.06370894282805552, 0.06478058190001608, 0.06226223008090875, 0.0634946150136634, 0.060386861704977764, 0.05867223918984086, 0.05872582114343889, 0.058565075282644805, 0.05470717462358678, 0.047580774795049026, 0.03890049831216846, 0.035524835235492686, 0.03884691635857043]",2,2.0,4.0
28343,4014,4014015,2019-04-30,20228,"[0.01497923670160174, 0.009294047854459166, 0.008651374332608265, 0.00815701008503065, 0.010579394898160965, 0.02837650781095511, 0.05551710500296619, 0.06426735218508997, 0.05685188847142575, 0.054726122206842004, 0.05650583349812142, 0.05596203282578604, 0.05714850701997232, 0.05848329048843188, 0.05981807395689144, 0.05334190231362468, 0.05561597785248171, 0.046420802847538065, 0.036286335772196955, 0.04360292663634566, 0.05269922879177378, 0.04350405378683014, 0.038016610638718605, 0.03119438402214752]",1,1.0,1.0
28344,4014,4014015,2019-04-29,20002,"[0.013498650134986502, 0.009599040095990401, 0.00894910508949105, 0.007699230076992301, 0.011248875112488751, 0.033596640335966405, 0.06029397060293971, 0.0644935506449355, 0.0633936606339366, 0.058994100589941006, 0.055194480551944806, 0.0580941905809419, 0.05219478052194781, 0.06134386561343866, 0.05829417058294171, 0.05904409559044096, 0.04609539046095391, 0.0433956604339566, 0.048045195480451955, 0.049845015498450156, 0.047995200479952004, 0.036146385361463855, 0.032346765323467655, 0.0201979802019798]",0,1.0,1.0
28345,4014,4014015,2019-04-28,18341,"[0.029714846518728532, 0.02148192574014503, 0.012649255765770678, 0.011122621449212148, 0.009541464478490812, 0.012485687803282264, 0.014121367428166403, 0.019900768769423694, 0.02944223324791451, 0.04290932882612725, 0.05452265416280465, 0.059211602420805844, 0.06477291314541192, 0.0644457772204351, 0.06760809116187776, 0.06722643258273812, 0.06629954746197045, 0.06733547789106374, 0.06422768660378388, 0.06128346327899242, 0.05016084182978028, 0.043236464751104084, 0.039528924268033366, 0.026770623193937082]",6,2.0,1.0
28346,4014,4014015,2019-04-27,20121,"[0.02281198747577158, 0.014760697778440435, 0.011132647482729487, 0.009691367228268973, 0.011679339993042095, 0.017842055563838777, 0.03026688534367079, 0.03444162814969435, 0.04209532329407087, 0.0490532279707768, 0.05606083196660206, 0.05655782515779534, 0.058843993837284427, 0.06421152030217187, 0.06286963868595, 0.060981064559415536, 0.05944038566671637, 0.059241588390239054, 0.059241588390239054, 0.050196312310521345, 0.047363451120719643, 0.037423587296854036, 0.04875503205606083, 0.035038019979126284]",5,2.0,1.0
28347,4014,4014015,2019-04-26,21009,"[0.01665952686943691, 0.010281308010852492, 0.008853348564900757, 0.007996572897329716, 0.011423675567613879, 0.026750440287495836, 0.05297729544480937, 0.056499595411490314, 0.0597839021371793, 0.0533580846303965, 0.052120519777238326, 0.056309200818696746, 0.06135465752772621, 0.05906992241420344, 0.05783235756104527, 0.04778904279118473, 0.04226759960017135, 0.049312199533533246, 0.05840354133942596, 0.05426245894616593, 0.04702746442001047, 0.03893569422628397, 0.035698986148793375, 0.0350326050740159]",4,5.0,1.0
28348,4014,4014015,2019-04-25,20893,"[0.015316134590532715, 0.00818455942181592, 0.009381132436701288, 0.007897381898243431, 0.011247786339922463, 0.026133154645096444, 0.05298425309912411, 0.05341501938448284, 0.060642320394390464, 0.055090221605322356, 0.0516440913224525, 0.05336715646388743, 0.054707318240559036, 0.0574833676350931, 0.05676542382616187, 0.06035514287081798, 0.048580864404345954, 0.05915856985593261, 0.05695687550854353, 0.05451586655817738, 0.045182597042071504, 0.03934332072943091, 0.03326472981381324, 0.028382711913080935]",3,5.0,1.0
28349,4014,4014015,2019-04-24,21072,"[0.015280941533788913, 0.008447228549734245, 0.007925208807896735, 0.007260820045558086, 0.010725132877752468, 0.02652809415337889, 0.05338838268792711, 0.05941533788914199, 0.05894077448747152, 0.055998481397114656, 0.051585041761579346, 0.053008731966590734, 0.054147684130599845, 0.05438496583143508, 0.0579916476841306, 0.058656036446469245, 0.05338838268792711, 0.05818147304479879, 0.05794419134396355, 0.053008731966590734, 0.04437167805618831, 0.03559225512528474, 0.03886674259681094, 0.024962034927866365]",2,5.0,1.0
28350,4014,4014015,2019-04-23,20574,"[0.01516477107028288, 0.007776805677068144, 0.007874015748031496, 0.008311461067366578, 0.011179158160785458, 0.030280937105084088, 0.05536113541362885, 0.06299212598425197, 0.06265189073588023, 0.056722076407115775, 0.05715952172645086, 0.05458345484592204, 0.05487508505881209, 0.05574997569748226, 0.05842325264897443, 0.05944395839408963, 0.05643044619422572, 0.05370856420725187, 0.050792262078351316, 0.0498201613687178, 0.04486244774958686, 0.03455818022747156, 0.029940701856712354, 0.02133761057645572]",1,5.0,1.0
28351,4014,4014015,2019-04-22,18027,"[0.0199700449326011, 0.01253675042991069, 0.008098962667110446, 0.0061574305208853385, 0.007433294502690408, 0.011538248183280635, 0.015033006046485827, 0.020080989626671104, 0.032229433627336775, 0.04593110334498253, 0.06157430520885339, 0.06029844122704832, 0.0636822543961835, 0.059299938980418264, 0.06307205857879847, 0.06407056082542853, 0.06052033061518833, 0.06767626338270372, 0.06468075664281356, 0.06484717368391857, 0.05719198979308814, 0.05170022743662284, 0.0473733843678926, 0.035003050979086923]",0,3.0,1.0
28352,4014,4014015,2019-04-21,17515,"[0.022152440765058522, 0.015700827861832713, 0.009249214958606908, 0.007136739937196689, 0.007022552098201541, 0.010276905509563231, 0.014273479874393378, 0.018783899514701684, 0.0355695118469883, 0.052469312018270056, 0.0637739080787896, 0.06828432771909791, 0.06388809591778476, 0.06440194119326292, 0.0657151013417071, 0.06383100199828719, 0.05983442763345704, 0.061889808735369686, 0.06331715672280902, 0.05892092492149586, 0.05692263773908079, 0.04636026263202969, 0.04036540108478447, 0.029860119897230943]",6,2.0,1.0
28353,4014,4014015,2019-04-20,17693,"[0.018142768326456792, 0.01367772565421353, 0.009551800146950772, 0.007121460464590516, 0.010003956366924773, 0.01689933872152829, 0.02249477194370655, 0.03046402532074832, 0.038941954445260836, 0.05205448482450687, 0.06098457016899339, 0.06567569095122365, 0.06471485898377889, 0.06443226134629515, 0.06465833945628215, 0.06036285536652913, 0.05878030859662013, 0.06013677725654214, 0.06420618323630814, 0.054597863561860624, 0.049285027977166114, 0.03865935680777709, 0.03973322783021534, 0.03442039224552083]",5,2.0,1.0
28354,4014,4014015,2019-04-19,17677,"[0.02760649431464615, 0.015443797024381966, 0.011540419754483227, 0.009786728517282343, 0.01267183345590315, 0.02013916388527465, 0.02613565650280025, 0.030435028568195962, 0.04559597216722294, 0.05809809356791311, 0.06862024099111841, 0.06635741358827855, 0.06454715166600668, 0.06324602590937377, 0.06279346042880579, 0.05849408836341008, 0.05781524014255813, 0.054534140408440346, 0.055043276574079314, 0.04791537025513379, 0.043955422300164054, 0.03937319680941336, 0.033037280081461784, 0.026814504723652204]",4,3.0,1.0
28355,4014,4014015,2019-04-18,17784,"[0.021929824561403508, 0.012989203778677462, 0.01023391812865497, 0.01062753036437247, 0.013888888888888888, 0.03441295546558704, 0.06477732793522267, 0.07231219073324337, 0.07056905083220873, 0.04357849752586595, 0.0306455240665767, 0.03323211875843455, 0.03643724696356275, 0.061009896536212326, 0.07264957264957266, 0.05448717948717949, 0.04009221772379667, 0.03396311291048133, 0.04071075123706703, 0.05819838056680162, 0.060447593342330186, 0.04908906882591093, 0.03992352676563203, 0.03379442195231669]",3,5.0,1.0
28356,4014,4014015,2019-04-17,20466,"[0.015977719143946058, 0.0079155672823219, 0.009332551548910387, 0.007671259650151471, 0.011140428026971563, 0.02829082380533568, 0.0547249096061761, 0.06464379947229551, 0.06249389230919574, 0.047053649956024624, 0.05570214013485781, 0.05164663344082869, 0.058340662562298445, 0.0595133391967165, 0.06097918498973908, 0.05751001661291899, 0.04456171210788625, 0.04602755790090882, 0.043437896999902276, 0.058927000879507474, 0.053943125183230724, 0.038014267565718754, 0.034740545294635, 0.027411316329522133]",2,5.0,1.0
28357,4014,4014015,2019-04-16,20968,"[0.015452117512399848, 0.007916825639069057, 0.007916825639069057, 0.0076783670354826404, 0.011064479206409768, 0.027327355971003435, 0.05618084700495994, 0.060520793590232734, 0.06342998855398703, 0.05331934376192293, 0.05303319343761923, 0.052985501716901945, 0.05479778710415872, 0.05751621518504388, 0.060806943914536435, 0.058899275085845096, 0.04840709652804273, 0.050743990843189625, 0.050791682563906905, 0.05222243418542541, 0.04845478824876002, 0.035148798168637925, 0.039536436474628005, 0.025848912628767647]",1,5.0,1.0
28358,4014,4014015,2019-04-15,20964,"[0.012736119061247853, 0.008872352604464796, 0.008347643579469566, 0.007345926349933219, 0.011257393627170388, 0.03176874642243847, 0.05767029192902118, 0.06244037397443236, 0.06253577561534059, 0.056763976340393055, 0.05542835336767792, 0.0585766075176493, 0.056763976340393055, 0.056573173058576606, 0.06043693951535967, 0.06067544361763022, 0.04326464415187941, 0.04908414424728105, 0.054426636138141575, 0.05137378362907842, 0.04526807861095211, 0.03568021369967563, 0.029049799656554093, 0.02365960694523946]",0,5.0,1.0
28359,4014,4014015,2019-04-14,18577,"[0.02233945201055068, 0.01857135167142165, 0.014587931312913818, 0.009474080852667276, 0.009204930828443774, 0.013995801259622114, 0.01582602142434193, 0.019540291758626257, 0.028314582548312428, 0.04327932389513915, 0.054960434946439145, 0.061097055498734995, 0.06658771599289444, 0.06938687624481886, 0.06997900629811056, 0.06701835603165204, 0.06653388598804974, 0.06572643591537923, 0.06658771599289444, 0.059751305377617484, 0.05189212467029122, 0.04397911395812026, 0.034774183129676485, 0.026592022393282014]",6,2.0,1.0
28360,4014,4014015,2019-04-13,19837,"[0.026163230327166408, 0.01628270403790896, 0.013711750768765438, 0.011745727680596865, 0.012501890406815546, 0.020567626153148156, 0.03231335383374502, 0.0366486867973988, 0.04254675606190452, 0.05096536774713918, 0.05827494076725311, 0.06407218833492968, 0.05202399556384534, 0.046176337147754196, 0.05338508847103897, 0.05429248374250139, 0.06518122700005041, 0.06669355245248777, 0.062408630337248576, 0.055502344104451276, 0.05031002671774966, 0.04098401976105258, 0.03523718304179059, 0.03201088874325755]",5,2.0,1.0
28361,4014,4014015,2019-04-12,22703,"[0.017883099149892084, 0.010835572391313924, 0.008941549574946042, 0.008721314363740474, 0.010879619433555037, 0.027044883936043696, 0.04915649914108268, 0.0603004008280844, 0.05545522618156191, 0.04893626392987711, 0.046601770691098096, 0.052636215478130646, 0.059375412941021014, 0.05602783773069638, 0.057701625335858694, 0.054177861956569616, 0.05426595604105185, 0.055102849843633, 0.05589569660397304, 0.05285645068933621, 0.046513676606615866, 0.039245914636832135, 0.042064925340263404, 0.02937937717482271]",4,1.0,3.0
28362,4014,4014015,2019-04-11,21542,"[0.018429115216785814, 0.010351870764088757, 0.009655556587132115, 0.008912821465045028, 0.011094605886175843, 0.0295701420480921, 0.05709776251044471, 0.05835112802896667, 0.05997586110853217, 0.049159780893138987, 0.054219663912357254, 0.054219663912357254, 0.05148082814966113, 0.05603008077244453, 0.05681923683966206, 0.05672639494940117, 0.04340358369696407, 0.04409989787392071, 0.0523164051620091, 0.055473029430879214, 0.04767431064896481, 0.04140748305635503, 0.03634760003713675, 0.03718317704948473]",3,1.0,3.0
28363,4014,4014015,2019-04-10,21110,"[0.016106110847939364, 0.00857413548081478, 0.009474182851729039, 0.008384651823780198, 0.011700615821885363, 0.02794883941260066, 0.05348176219801042, 0.06395073424917101, 0.05717669351018475, 0.054239696826148744, 0.05315016579819991, 0.05594504973945997, 0.05793462813832307, 0.05466603505447655, 0.060634770251065846, 0.05082899099952629, 0.041449549976314545, 0.04784462340123164, 0.04888678351492184, 0.053955471340596875, 0.04722880151586926, 0.03860729512079583, 0.03368072003789673, 0.04414969208905732]",2,4.0,3.0
28364,4014,4014015,2019-04-09,20829,"[0.01689951509914062, 0.007537567814105334, 0.008305727591339, 0.008161697633107687, 0.010802246867348408, 0.028325891785491383, 0.05631571366844303, 0.06577368092563253, 0.061788852081232894, 0.05324307455950838, 0.056219693696288826, 0.05089058524173028, 0.0535791444620481, 0.05626770368236593, 0.059388352777377695, 0.058668202986221135, 0.04133659801238657, 0.04695376638340775, 0.05857218301406693, 0.057948053195064575, 0.04863411589610639, 0.03831196888952902, 0.032454750588122326, 0.023620913149935186]",1,5.0,2.0
28365,4014,4014015,2019-04-08,20840,"[0.013579654510556621, 0.00935700575815739, 0.00854126679462572, 0.006765834932821497, 0.01199616122840691, 0.03200575815738964, 0.056765834932821495, 0.059884836852207295, 0.05647792706333973, 0.054510556621881, 0.05690978886756238, 0.05283109404990403, 0.0522552783109405, 0.05633397312859885, 0.059836852207293664, 0.06036468330134357, 0.052735124760076774, 0.05518234165067178, 0.0513915547024952, 0.05628598848368522, 0.04697696737044146, 0.03613243761996161, 0.030422264875239923, 0.022456813819577735]",0,2.0,2.0
28366,4014,4014015,2019-04-07,19586,"[0.034310221586847746, 0.01960584090677014, 0.013989584397018279, 0.009088124170325743, 0.009037067292964362, 0.011845195547840293, 0.013530072500765853, 0.018278362095374246, 0.02910242009598693, 0.044674767691208005, 0.056009394465434494, 0.060298172163790464, 0.06453589298478506, 0.06433166547533953, 0.064127437965894, 0.06463800673950781, 0.06402532421117124, 0.06514857551312161, 0.06719085060757685, 0.06325947105075054, 0.05585622383335035, 0.0460022465026039, 0.03538241601143674, 0.02573266619013581]",6,1.0,2.0
28367,4014,4014015,2019-04-06,21578,"[0.022244879043470202, 0.014737232366299008, 0.010705348039670035, 0.008712577625359163, 0.009268699601445917, 0.017332468254703866, 0.0267865418481787, 0.033135601075169156, 0.041662804708499396, 0.05190471776809714, 0.05690981555287793, 0.05927333395124664, 0.05899527296320326, 0.06210028732968764, 0.06386134025396237, 0.06233200481972379, 0.05918064695523218, 0.0614051348595792, 0.05570488460468996, 0.05014366484382241, 0.047826489943460934, 0.04592640652516452, 0.03925294281212346, 0.04059690425433312]",5,1.0,1.0
28368,4014,4014015,2019-04-05,22129,"[0.015771160016268247, 0.008902345338695829, 0.009083103619684577, 0.008224501784988025, 0.010619549008088933, 0.025532107189660626, 0.050386370825613445, 0.06055402413123051, 0.0543630530073659, 0.05142573094129875, 0.05156129965204031, 0.049075873288445024, 0.06096073026345519, 0.05504089656107371, 0.05806859776763523, 0.05684847937096118, 0.05305255547019748, 0.05761670206516336, 0.05802340819738804, 0.05183243707352343, 0.0481268923132541, 0.040354286230737946, 0.03511229608206426, 0.02946359980116589]",4,2.0,1.0
